grid_id,lat_center,lon_center,lat_min,lat_max,lon_min,lon_max
8960,24.625,69.625,24.5,24.75,69.5,69.75
8961,24.625,69.875,24.5,24.75,69.75,70.0
8962,24.625,70.125,24.5,24.75,70.0,70.25
8963,24.625,70.375,24.5,24.75,70.25,70.5
8964,24.625,70.625,24.5,24.75,70.5,70.75
8965,24.625,70.875,24.5,24.75,70.75,71.0
8966,24.625,71.125,24.5,24.75,71.0,71.25
8967,24.625,71.375,24.5,24.75,71.25,71.5
8968,24.625,71.625,24.5,24.75,71.5,71.75
8969,24.625,71.875,24.5,24.75,71.75,72.0
8970,24.625,72.125,24.5,24.75,72.0,72.25
8971,24.625,72.375,24.5,24.75,72.25,72.5
8972,24.625,72.625,24.5,24.75,72.5,72.75
8973,24.625,72.875,24.5,24.75,72.75,73.0
8974,24.625,73.125,24.5,24.75,73.0,73.25
8975,24.625,73.375,24.5,24.75,73.25,73.5
8976,24.625,73.625,24.5,24.75,73.5,73.75
8977,24.625,73.875,24.5,24.75,73.75,74.0
8978,24.625,74.125,24.5,24.75,74.0,74.25
8979,24.625,74.375,24.5,24.75,74.25,74.5
8980,24.625,74.625,24.5,24.75,74.5,74.75
8981,24.625,74.875,24.5,24.75,74.75,75.0
8982,24.625,75.125,24.5,24.75,75.0,75.25
8983,24.625,75.375,24.5,24.75,75.25,75.5
8984,24.625,75.625,24.5,24.75,75.5,75.75
8985,24.625,75.875,24.5,24.75,75.75,76.0
8986,24.625,76.125,24.5,24.75,76.0,76.25
8987,24.625,76.375,24.5,24.75,76.25,76.5
8988,24.625,76.625,24.5,24.75,76.5,76.75
8989,24.625,76.875,24.5,24.75,76.75,77.0
8990,24.625,77.125,24.5,24.75,77.0,77.25
8991,24.625,77.375,24.5,24.75,77.25,77.5
8992,24.625,77.625,24.5,24.75,77.5,77.75
8993,24.625,77.875,24.5,24.75,77.75,78.0
8994,24.625,78.125,24.5,24.75,78.0,78.25
8995,24.625,78.375,24.5,24.75,78.25,78.5
8996,24.625,78.625,24.5,24.75,78.5,78.75
8997,24.625,78.875,24.5,24.75,78.75,79.0
8998,24.625,79.125,24.5,24.75,79.0,79.25
8999,24.625,79.375,24.5,24.75,79.25,79.5
9000,24.625,79.625,24.5,24.75,79.5,79.75
9001,24.625,79.875,24.5,24.75,79.75,80.0
9002,24.625,80.125,24.5,24.75,80.0,80.25
9003,24.625,80.375,24.5,24.75,80.25,80.5
9004,24.625,80.625,24.5,24.75,80.5,80.75
9005,24.625,80.875,24.5,24.75,80.75,81.0
9006,24.625,81.125,24.5,24.75,81.0,81.25
9007,24.625,81.375,24.5,24.75,81.25,81.5
9008,24.625,81.625,24.5,24.75,81.5,81.75
9009,24.625,81.875,24.5,24.75,81.75,82.0
9010,24.625,82.125,24.5,24.75,82.0,82.25
9011,24.625,82.375,24.5,24.75,82.25,82.5
9012,24.625,82.625,24.5,24.75,82.5,82.75
9013,24.625,82.875,24.5,24.75,82.75,83.0
9014,24.625,83.125,24.5,24.75,83.0,83.25
9015,24.625,83.375,24.5,24.75,83.25,83.5
9016,24.625,83.625,24.5,24.75,83.5,83.75
9017,24.625,83.875,24.5,24.75,83.75,84.0
9018,24.625,84.125,24.5,24.75,84.0,84.25
9019,24.625,84.375,24.5,24.75,84.25,84.5
9020,24.625,84.625,24.5,24.75,84.5,84.75
9021,24.625,84.875,24.5,24.75,84.75,85.0
9022,24.625,85.125,24.5,24.75,85.0,85.25
9023,24.625,85.375,24.5,24.75,85.25,85.5
9024,24.625,85.625,24.5,24.75,85.5,85.75
9025,24.625,85.875,24.5,24.75,85.75,86.0
9026,24.625,86.125,24.5,24.75,86.0,86.25
9027,24.625,86.375,24.5,24.75,86.25,86.5
9028,24.625,86.625,24.5,24.75,86.5,86.75
9029,24.625,86.875,24.5,24.75,86.75,87.0
9030,24.625,87.125,24.5,24.75,87.0,87.25
9031,24.625,87.375,24.5,24.75,87.25,87.5
9032,24.625,87.625,24.5,24.75,87.5,87.75
9033,24.625,87.875,24.5,24.75,87.75,88.0
9034,24.625,88.125,24.5,24.75,88.0,88.25
9035,24.625,88.375,24.5,24.75,88.25,88.5
9036,24.625,88.625,24.5,24.75,88.5,88.75
9037,24.625,88.875,24.5,24.75,88.75,89.0
9038,24.625,89.125,24.5,24.75,89.0,89.25
9039,24.625,89.375,24.5,24.75,89.25,89.5
9040,24.625,89.625,24.5,24.75,89.5,89.75
9041,24.625,89.875,24.5,24.75,89.75,90.0
9042,24.625,90.125,24.5,24.75,90.0,90.25
9043,24.625,90.375,24.5,24.75,90.25,90.5
9044,24.625,90.625,24.5,24.75,90.5,90.75
9045,24.625,90.875,24.5,24.75,90.75,91.0
9046,24.625,91.125,24.5,24.75,91.0,91.25
9047,24.625,91.375,24.5,24.75,91.25,91.5
9048,24.625,91.625,24.5,24.75,91.5,91.75
9049,24.625,91.875,24.5,24.75,91.75,92.0
9050,24.625,92.125,24.5,24.75,92.0,92.25
9051,24.625,92.375,24.5,24.75,92.25,92.5
9052,24.625,92.625,24.5,24.75,92.5,92.75
9053,24.625,92.875,24.5,24.75,92.75,93.0
9054,24.625,93.125,24.5,24.75,93.0,93.25
9055,24.625,93.375,24.5,24.75,93.25,93.5
9056,24.625,93.625,24.5,24.75,93.5,93.75
9057,24.625,93.875,24.5,24.75,93.75,94.0
9058,24.625,94.125,24.5,24.75,94.0,94.25
9059,24.625,94.375,24.5,24.75,94.25,94.5
9060,24.625,94.625,24.5,24.75,94.5,94.75
9061,24.625,94.875,24.5,24.75,94.75,95.0
9062,24.625,95.125,24.5,24.75,95.0,95.25
9063,24.625,95.375,24.5,24.75,95.25,95.5
9064,24.625,95.625,24.5,24.75,95.5,95.75
9065,24.625,95.875,24.5,24.75,95.75,96.0
9066,24.625,96.125,24.5,24.75,96.0,96.25
9067,24.625,96.375,24.5,24.75,96.25,96.5
9068,24.625,96.625,24.5,24.75,96.5,96.75
9069,24.625,96.875,24.5,24.75,96.75,97.0
9070,24.625,97.125,24.5,24.75,97.0,97.25
9071,24.625,97.375,24.5,24.75,97.25,97.5
9072,24.625,97.625,24.5,24.75,97.5,97.75
9073,24.625,97.875,24.5,24.75,97.75,98.0
9074,24.625,98.125,24.5,24.75,98.0,98.25
9075,24.875,68.125,24.75,25.0,68.0,68.25
9076,24.875,68.375,24.75,25.0,68.25,68.5
9077,24.875,68.625,24.75,25.0,68.5,68.75
9078,24.875,68.875,24.75,25.0,68.75,69.0
9079,24.875,69.125,24.75,25.0,69.0,69.25
9080,24.875,69.375,24.75,25.0,69.25,69.5
9081,24.875,69.625,24.75,25.0,69.5,69.75
9082,24.875,69.875,24.75,25.0,69.75,70.0
9083,24.875,70.125,24.75,25.0,70.0,70.25
9084,24.875,70.375,24.75,25.0,70.25,70.5
9085,24.875,70.625,24.75,25.0,70.5,70.75
9086,24.875,70.875,24.75,25.0,70.75,71.0
9087,24.875,71.125,24.75,25.0,71.0,71.25
9088,24.875,71.375,24.75,25.0,71.25,71.5
9089,24.875,71.625,24.75,25.0,71.5,71.75
9090,24.875,71.875,24.75,25.0,71.75,72.0
9091,24.875,72.125,24.75,25.0,72.0,72.25
9092,24.875,72.375,24.75,25.0,72.25,72.5
9093,24.875,72.625,24.75,25.0,72.5,72.75
9094,24.875,72.875,24.75,25.0,72.75,73.0
9095,24.875,73.125,24.75,25.0,73.0,73.25
9096,24.875,73.375,24.75,25.0,73.25,73.5
9097,24.875,73.625,24.75,25.0,73.5,73.75
9098,24.875,73.875,24.75,25.0,73.75,74.0
9099,24.875,74.125,24.75,25.0,74.0,74.25
9100,24.875,74.375,24.75,25.0,74.25,74.5
9101,24.875,74.625,24.75,25.0,74.5,74.75
9102,24.875,74.875,24.75,25.0,74.75,75.0
9103,24.875,75.125,24.75,25.0,75.0,75.25
9104,24.875,75.375,24.75,25.0,75.25,75.5
9105,24.875,75.625,24.75,25.0,75.5,75.75
9106,24.875,75.875,24.75,25.0,75.75,76.0
9107,24.875,76.125,24.75,25.0,76.0,76.25
9108,24.875,76.375,24.75,25.0,76.25,76.5
9109,24.875,76.625,24.75,25.0,76.5,76.75
9110,24.875,76.875,24.75,25.0,76.75,77.0
9111,24.875,77.125,24.75,25.0,77.0,77.25
9112,24.875,77.375,24.75,25.0,77.25,77.5
9113,24.875,77.625,24.75,25.0,77.5,77.75
9114,24.875,77.875,24.75,25.0,77.75,78.0
9115,24.875,78.125,24.75,25.0,78.0,78.25
9116,24.875,78.375,24.75,25.0,78.25,78.5
9117,24.875,78.625,24.75,25.0,78.5,78.75
9118,24.875,78.875,24.75,25.0,78.75,79.0
9119,24.875,79.125,24.75,25.0,79.0,79.25
9120,24.875,79.375,24.75,25.0,79.25,79.5
9121,24.875,79.625,24.75,25.0,79.5,79.75
9122,24.875,79.875,24.75,25.0,79.75,80.0
9123,24.875,80.125,24.75,25.0,80.0,80.25
9124,24.875,80.375,24.75,25.0,80.25,80.5
9125,24.875,80.625,24.75,25.0,80.5,80.75
9126,24.875,80.875,24.75,25.0,80.75,81.0
9127,24.875,81.125,24.75,25.0,81.0,81.25
9128,24.875,81.375,24.75,25.0,81.25,81.5
9129,24.875,81.625,24.75,25.0,81.5,81.75
9130,24.875,81.875,24.75,25.0,81.75,82.0
9131,24.875,82.125,24.75,25.0,82.0,82.25
9132,24.875,82.375,24.75,25.0,82.25,82.5
9133,24.875,82.625,24.75,25.0,82.5,82.75
9134,24.875,82.875,24.75,25.0,82.75,83.0
9135,24.875,83.125,24.75,25.0,83.0,83.25
9136,24.875,83.375,24.75,25.0,83.25,83.5
9137,24.875,83.625,24.75,25.0,83.5,83.75
9138,24.875,83.875,24.75,25.0,83.75,84.0
9139,24.875,84.125,24.75,25.0,84.0,84.25
9140,24.875,84.375,24.75,25.0,84.25,84.5
9141,24.875,84.625,24.75,25.0,84.5,84.75
9142,24.875,84.875,24.75,25.0,84.75,85.0
9143,24.875,85.125,24.75,25.0,85.0,85.25
9144,24.875,85.375,24.75,25.0,85.25,85.5
9145,24.875,85.625,24.75,25.0,85.5,85.75
9146,24.875,85.875,24.75,25.0,85.75,86.0
9147,24.875,86.125,24.75,25.0,86.0,86.25
9148,24.875,86.375,24.75,25.0,86.25,86.5
9149,24.875,86.625,24.75,25.0,86.5,86.75
9150,24.875,86.875,24.75,25.0,86.75,87.0
9151,24.875,87.125,24.75,25.0,87.0,87.25
9152,24.875,87.375,24.75,25.0,87.25,87.5
9153,24.875,87.625,24.75,25.0,87.5,87.75
9154,24.875,87.875,24.75,25.0,87.75,88.0
9155,24.875,88.125,24.75,25.0,88.0,88.25
9156,24.875,88.375,24.75,25.0,88.25,88.5
9157,24.875,88.625,24.75,25.0,88.5,88.75
9158,24.875,88.875,24.75,25.0,88.75,89.0
9159,24.875,89.125,24.75,25.0,89.0,89.25
9160,24.875,89.375,24.75,25.0,89.25,89.5
9161,24.875,89.625,24.75,25.0,89.5,89.75
9162,24.875,89.875,24.75,25.0,89.75,90.0
9163,24.875,90.125,24.75,25.0,90.0,90.25
9164,24.875,90.375,24.75,25.0,90.25,90.5
9165,24.875,90.625,24.75,25.0,90.5,90.75
9166,24.875,90.875,24.75,25.0,90.75,91.0
9167,24.875,91.125,24.75,25.0,91.0,91.25
9168,24.875,91.375,24.75,25.0,91.25,91.5
9169,24.875,91.625,24.75,25.0,91.5,91.75
9170,24.875,91.875,24.75,25.0,91.75,92.0
9171,24.875,92.125,24.75,25.0,92.0,92.25
9172,24.875,92.375,24.75,25.0,92.25,92.5
9173,24.875,92.625,24.75,25.0,92.5,92.75
9174,24.875,92.875,24.75,25.0,92.75,93.0
9175,24.875,93.125,24.75,25.0,93.0,93.25
9176,24.875,93.375,24.75,25.0,93.25,93.5
9177,24.875,93.625,24.75,25.0,93.5,93.75
9178,24.875,93.875,24.75,25.0,93.75,94.0
9179,24.875,94.125,24.75,25.0,94.0,94.25
9180,24.875,94.375,24.75,25.0,94.25,94.5
9181,24.875,94.625,24.75,25.0,94.5,94.75
9182,24.875,94.875,24.75,25.0,94.75,95.0
9183,24.875,95.125,24.75,25.0,95.0,95.25
9184,24.875,95.375,24.75,25.0,95.25,95.5
9185,24.875,95.625,24.75,25.0,95.5,95.75
9186,24.875,95.875,24.75,25.0,95.75,96.0
9187,24.875,96.125,24.75,25.0,96.0,96.25
9188,24.875,96.375,24.75,25.0,96.25,96.5
9189,24.875,96.625,24.75,25.0,96.5,96.75
9190,24.875,96.875,24.75,25.0,96.75,97.0
9191,24.875,97.125,24.75,25.0,97.0,97.25
9192,24.875,97.375,24.75,25.0,97.25,97.5
9193,24.875,97.625,24.75,25.0,97.5,97.75
9194,24.875,97.875,24.75,25.0,97.75,98.0
9195,24.875,98.125,24.75,25.0,98.0,98.25
9196,25.125,68.125,25.0,25.25,68.0,68.25
9197,25.125,68.375,25.0,25.25,68.25,68.5
9198,25.125,68.625,25.0,25.25,68.5,68.75
9199,25.125,68.875,25.0,25.25,68.75,69.0
9200,25.125,69.125,25.0,25.25,69.0,69.25
9201,25.125,69.375,25.0,25.25,69.25,69.5
9202,25.125,69.625,25.0,25.25,69.5,69.75
9203,25.125,69.875,25.0,25.25,69.75,70.0
9204,25.125,70.125,25.0,25.25,70.0,70.25
9205,25.125,70.375,25.0,25.25,70.25,70.5
9206,25.125,70.625,25.0,25.25,70.5,70.75
9207,25.125,70.875,25.0,25.25,70.75,71.0
9208,25.125,71.125,25.0,25.25,71.0,71.25
9209,25.125,71.375,25.0,25.25,71.25,71.5
9210,25.125,71.625,25.0,25.25,71.5,71.75
9211,25.125,71.875,25.0,25.25,71.75,72.0
9212,25.125,72.125,25.0,25.25,72.0,72.25
9213,25.125,72.375,25.0,25.25,72.25,72.5
9214,25.125,72.625,25.0,25.25,72.5,72.75
9215,25.125,72.875,25.0,25.25,72.75,73.0
9216,25.125,73.125,25.0,25.25,73.0,73.25
9217,25.125,73.375,25.0,25.25,73.25,73.5
9218,25.125,73.625,25.0,25.25,73.5,73.75
9219,25.125,73.875,25.0,25.25,73.75,74.0
9220,25.125,74.125,25.0,25.25,74.0,74.25
9221,25.125,74.375,25.0,25.25,74.25,74.5
9222,25.125,74.625,25.0,25.25,74.5,74.75
9223,25.125,74.875,25.0,25.25,74.75,75.0
9224,25.125,75.125,25.0,25.25,75.0,75.25
9225,25.125,75.375,25.0,25.25,75.25,75.5
9226,25.125,75.625,25.0,25.25,75.5,75.75
9227,25.125,75.875,25.0,25.25,75.75,76.0
9228,25.125,76.125,25.0,25.25,76.0,76.25
9229,25.125,76.375,25.0,25.25,76.25,76.5
9230,25.125,76.625,25.0,25.25,76.5,76.75
9231,25.125,76.875,25.0,25.25,76.75,77.0
9232,25.125,77.125,25.0,25.25,77.0,77.25
9233,25.125,77.375,25.0,25.25,77.25,77.5
9234,25.125,77.625,25.0,25.25,77.5,77.75
9235,25.125,77.875,25.0,25.25,77.75,78.0
9236,25.125,78.125,25.0,25.25,78.0,78.25
9237,25.125,78.375,25.0,25.25,78.25,78.5
9238,25.125,78.625,25.0,25.25,78.5,78.75
9239,25.125,78.875,25.0,25.25,78.75,79.0
9240,25.125,79.125,25.0,25.25,79.0,79.25
9241,25.125,79.375,25.0,25.25,79.25,79.5
9242,25.125,79.625,25.0,25.25,79.5,79.75
9243,25.125,79.875,25.0,25.25,79.75,80.0
9244,25.125,80.125,25.0,25.25,80.0,80.25
9245,25.125,80.375,25.0,25.25,80.25,80.5
9246,25.125,80.625,25.0,25.25,80.5,80.75
9247,25.125,80.875,25.0,25.25,80.75,81.0
9248,25.125,81.125,25.0,25.25,81.0,81.25
9249,25.125,81.375,25.0,25.25,81.25,81.5
9250,25.125,81.625,25.0,25.25,81.5,81.75
9251,25.125,81.875,25.0,25.25,81.75,82.0
9252,25.125,82.125,25.0,25.25,82.0,82.25
9253,25.125,82.375,25.0,25.25,82.25,82.5
9254,25.125,82.625,25.0,25.25,82.5,82.75
9255,25.125,82.875,25.0,25.25,82.75,83.0
9256,25.125,83.125,25.0,25.25,83.0,83.25
9257,25.125,83.375,25.0,25.25,83.25,83.5
9258,25.125,83.625,25.0,25.25,83.5,83.75
9259,25.125,83.875,25.0,25.25,83.75,84.0
9260,25.125,84.125,25.0,25.25,84.0,84.25
9261,25.125,84.375,25.0,25.25,84.25,84.5
9262,25.125,84.625,25.0,25.25,84.5,84.75
9263,25.125,84.875,25.0,25.25,84.75,85.0
9264,25.125,85.125,25.0,25.25,85.0,85.25
9265,25.125,85.375,25.0,25.25,85.25,85.5
9266,25.125,85.625,25.0,25.25,85.5,85.75
9267,25.125,85.875,25.0,25.25,85.75,86.0
9268,25.125,86.125,25.0,25.25,86.0,86.25
9269,25.125,86.375,25.0,25.25,86.25,86.5
9270,25.125,86.625,25.0,25.25,86.5,86.75
9271,25.125,86.875,25.0,25.25,86.75,87.0
9272,25.125,87.125,25.0,25.25,87.0,87.25
9273,25.125,87.375,25.0,25.25,87.25,87.5
9274,25.125,87.625,25.0,25.25,87.5,87.75
9275,25.125,87.875,25.0,25.25,87.75,88.0
9276,25.125,88.125,25.0,25.25,88.0,88.25
9277,25.125,88.375,25.0,25.25,88.25,88.5
9278,25.125,88.625,25.0,25.25,88.5,88.75
9279,25.125,88.875,25.0,25.25,88.75,89.0
9280,25.125,89.125,25.0,25.25,89.0,89.25
9281,25.125,89.375,25.0,25.25,89.25,89.5
9282,25.125,89.625,25.0,25.25,89.5,89.75
9283,25.125,89.875,25.0,25.25,89.75,90.0
9284,25.125,90.125,25.0,25.25,90.0,90.25
9285,25.125,90.375,25.0,25.25,90.25,90.5
9286,25.125,90.625,25.0,25.25,90.5,90.75
9287,25.125,90.875,25.0,25.25,90.75,91.0
9288,25.125,91.125,25.0,25.25,91.0,91.25
9289,25.125,91.375,25.0,25.25,91.25,91.5
9290,25.125,91.625,25.0,25.25,91.5,91.75
9291,25.125,91.875,25.0,25.25,91.75,92.0
9292,25.125,92.125,25.0,25.25,92.0,92.25
9293,25.125,92.375,25.0,25.25,92.25,92.5
9294,25.125,92.625,25.0,25.25,92.5,92.75
9295,25.125,92.875,25.0,25.25,92.75,93.0
9296,25.125,93.125,25.0,25.25,93.0,93.25
9297,25.125,93.375,25.0,25.25,93.25,93.5
9298,25.125,93.625,25.0,25.25,93.5,93.75
9299,25.125,93.875,25.0,25.25,93.75,94.0
9300,25.125,94.125,25.0,25.25,94.0,94.25
9301,25.125,94.375,25.0,25.25,94.25,94.5
9302,25.125,94.625,25.0,25.25,94.5,94.75
9303,25.125,94.875,25.0,25.25,94.75,95.0
9304,25.125,95.125,25.0,25.25,95.0,95.25
9305,25.125,95.375,25.0,25.25,95.25,95.5
9306,25.125,95.625,25.0,25.25,95.5,95.75
9307,25.125,95.875,25.0,25.25,95.75,96.0
9308,25.125,96.125,25.0,25.25,96.0,96.25
9309,25.125,96.375,25.0,25.25,96.25,96.5
9310,25.125,96.625,25.0,25.25,96.5,96.75
9311,25.125,96.875,25.0,25.25,96.75,97.0
9312,25.125,97.125,25.0,25.25,97.0,97.25
9313,25.125,97.375,25.0,25.25,97.25,97.5
9314,25.125,97.625,25.0,25.25,97.5,97.75
9315,25.125,97.875,25.0,25.25,97.75,98.0
9316,25.125,98.125,25.0,25.25,98.0,98.25
9317,25.375,68.125,25.25,25.5,68.0,68.25
9318,25.375,68.375,25.25,25.5,68.25,68.5
9319,25.375,68.625,25.25,25.5,68.5,68.75
9320,25.375,68.875,25.25,25.5,68.75,69.0
9321,25.375,69.125,25.25,25.5,69.0,69.25
9322,25.375,69.375,25.25,25.5,69.25,69.5
9323,25.375,69.625,25.25,25.5,69.5,69.75
9324,25.375,69.875,25.25,25.5,69.75,70.0
9325,25.375,70.125,25.25,25.5,70.0,70.25
9326,25.375,70.375,25.25,25.5,70.25,70.5
9327,25.375,70.625,25.25,25.5,70.5,70.75
9328,25.375,70.875,25.25,25.5,70.75,71.0
9329,25.375,71.125,25.25,25.5,71.0,71.25
9330,25.375,71.375,25.25,25.5,71.25,71.5
9331,25.375,71.625,25.25,25.5,71.5,71.75
9332,25.375,71.875,25.25,25.5,71.75,72.0
9333,25.375,72.125,25.25,25.5,72.0,72.25
9334,25.375,72.375,25.25,25.5,72.25,72.5
9335,25.375,72.625,25.25,25.5,72.5,72.75
9336,25.375,72.875,25.25,25.5,72.75,73.0
9337,25.375,73.125,25.25,25.5,73.0,73.25
9338,25.375,73.375,25.25,25.5,73.25,73.5
9339,25.375,73.625,25.25,25.5,73.5,73.75
9340,25.375,73.875,25.25,25.5,73.75,74.0
9341,25.375,74.125,25.25,25.5,74.0,74.25
9342,25.375,74.375,25.25,25.5,74.25,74.5
9343,25.375,74.625,25.25,25.5,74.5,74.75
9344,25.375,74.875,25.25,25.5,74.75,75.0
9345,25.375,75.125,25.25,25.5,75.0,75.25
9346,25.375,75.375,25.25,25.5,75.25,75.5
9347,25.375,75.625,25.25,25.5,75.5,75.75
9348,25.375,75.875,25.25,25.5,75.75,76.0
9349,25.375,76.125,25.25,25.5,76.0,76.25
9350,25.375,76.375,25.25,25.5,76.25,76.5
9351,25.375,76.625,25.25,25.5,76.5,76.75
9352,25.375,76.875,25.25,25.5,76.75,77.0
9353,25.375,77.125,25.25,25.5,77.0,77.25
9354,25.375,77.375,25.25,25.5,77.25,77.5
9355,25.375,77.625,25.25,25.5,77.5,77.75
9356,25.375,77.875,25.25,25.5,77.75,78.0
9357,25.375,78.125,25.25,25.5,78.0,78.25
9358,25.375,78.375,25.25,25.5,78.25,78.5
9359,25.375,78.625,25.25,25.5,78.5,78.75
9360,25.375,78.875,25.25,25.5,78.75,79.0
9361,25.375,79.125,25.25,25.5,79.0,79.25
9362,25.375,79.375,25.25,25.5,79.25,79.5
9363,25.375,79.625,25.25,25.5,79.5,79.75
9364,25.375,79.875,25.25,25.5,79.75,80.0
9365,25.375,80.125,25.25,25.5,80.0,80.25
9366,25.375,80.375,25.25,25.5,80.25,80.5
9367,25.375,80.625,25.25,25.5,80.5,80.75
9368,25.375,80.875,25.25,25.5,80.75,81.0
9369,25.375,81.125,25.25,25.5,81.0,81.25
9370,25.375,81.375,25.25,25.5,81.25,81.5
9371,25.375,81.625,25.25,25.5,81.5,81.75
9372,25.375,81.875,25.25,25.5,81.75,82.0
9373,25.375,82.125,25.25,25.5,82.0,82.25
9374,25.375,82.375,25.25,25.5,82.25,82.5
9375,25.375,82.625,25.25,25.5,82.5,82.75
9376,25.375,82.875,25.25,25.5,82.75,83.0
9377,25.375,83.125,25.25,25.5,83.0,83.25
9378,25.375,83.375,25.25,25.5,83.25,83.5
9379,25.375,83.625,25.25,25.5,83.5,83.75
9380,25.375,83.875,25.25,25.5,83.75,84.0
9381,25.375,84.125,25.25,25.5,84.0,84.25
9382,25.375,84.375,25.25,25.5,84.25,84.5
9383,25.375,84.625,25.25,25.5,84.5,84.75
9384,25.375,84.875,25.25,25.5,84.75,85.0
9385,25.375,85.125,25.25,25.5,85.0,85.25
9386,25.375,85.375,25.25,25.5,85.25,85.5
9387,25.375,85.625,25.25,25.5,85.5,85.75
9388,25.375,85.875,25.25,25.5,85.75,86.0
9389,25.375,86.125,25.25,25.5,86.0,86.25
9390,25.375,86.375,25.25,25.5,86.25,86.5
9391,25.375,86.625,25.25,25.5,86.5,86.75
9392,25.375,86.875,25.25,25.5,86.75,87.0
9393,25.375,87.125,25.25,25.5,87.0,87.25
9394,25.375,87.375,25.25,25.5,87.25,87.5
9395,25.375,87.625,25.25,25.5,87.5,87.75
9396,25.375,87.875,25.25,25.5,87.75,88.0
9397,25.375,88.125,25.25,25.5,88.0,88.25
9398,25.375,88.375,25.25,25.5,88.25,88.5
9399,25.375,88.625,25.25,25.5,88.5,88.75
9400,25.375,88.875,25.25,25.5,88.75,89.0
9401,25.375,89.125,25.25,25.5,89.0,89.25
9402,25.375,89.375,25.25,25.5,89.25,89.5
9403,25.375,89.625,25.25,25.5,89.5,89.75
9404,25.375,89.875,25.25,25.5,89.75,90.0
9405,25.375,90.125,25.25,25.5,90.0,90.25
9406,25.375,90.375,25.25,25.5,90.25,90.5
9407,25.375,90.625,25.25,25.5,90.5,90.75
9408,25.375,90.875,25.25,25.5,90.75,91.0
9409,25.375,91.125,25.25,25.5,91.0,91.25
9410,25.375,91.375,25.25,25.5,91.25,91.5
9411,25.375,91.625,25.25,25.5,91.5,91.75
9412,25.375,91.875,25.25,25.5,91.75,92.0
9413,25.375,92.125,25.25,25.5,92.0,92.25
9414,25.375,92.375,25.25,25.5,92.25,92.5
9415,25.375,92.625,25.25,25.5,92.5,92.75
9416,25.375,92.875,25.25,25.5,92.75,93.0
9417,25.375,93.125,25.25,25.5,93.0,93.25
9418,25.375,93.375,25.25,25.5,93.25,93.5
9419,25.375,93.625,25.25,25.5,93.5,93.75
9420,25.375,93.875,25.25,25.5,93.75,94.0
9421,25.375,94.125,25.25,25.5,94.0,94.25
9422,25.375,94.375,25.25,25.5,94.25,94.5
9423,25.375,94.625,25.25,25.5,94.5,94.75
9424,25.375,94.875,25.25,25.5,94.75,95.0
9425,25.375,95.125,25.25,25.5,95.0,95.25
9426,25.375,95.375,25.25,25.5,95.25,95.5
9427,25.375,95.625,25.25,25.5,95.5,95.75
9428,25.375,95.875,25.25,25.5,95.75,96.0
9429,25.375,96.125,25.25,25.5,96.0,96.25
9430,25.375,96.375,25.25,25.5,96.25,96.5
9431,25.375,96.625,25.25,25.5,96.5,96.75
9432,25.375,96.875,25.25,25.5,96.75,97.0
9433,25.375,97.125,25.25,25.5,97.0,97.25
9434,25.375,97.375,25.25,25.5,97.25,97.5
9435,25.375,97.625,25.25,25.5,97.5,97.75
9436,25.375,97.875,25.25,25.5,97.75,98.0
9437,25.375,98.125,25.25,25.5,98.0,98.25
9438,25.625,68.125,25.5,25.75,68.0,68.25
9439,25.625,68.375,25.5,25.75,68.25,68.5
9440,25.625,68.625,25.5,25.75,68.5,68.75
9441,25.625,68.875,25.5,25.75,68.75,69.0
9442,25.625,69.125,25.5,25.75,69.0,69.25
9443,25.625,69.375,25.5,25.75,69.25,69.5
9444,25.625,69.625,25.5,25.75,69.5,69.75
9445,25.625,69.875,25.5,25.75,69.75,70.0
9446,25.625,70.125,25.5,25.75,70.0,70.25
9447,25.625,70.375,25.5,25.75,70.25,70.5
9448,25.625,70.625,25.5,25.75,70.5,70.75
9449,25.625,70.875,25.5,25.75,70.75,71.0
9450,25.625,71.125,25.5,25.75,71.0,71.25
9451,25.625,71.375,25.5,25.75,71.25,71.5
9452,25.625,71.625,25.5,25.75,71.5,71.75
9453,25.625,71.875,25.5,25.75,71.75,72.0
9454,25.625,72.125,25.5,25.75,72.0,72.25
9455,25.625,72.375,25.5,25.75,72.25,72.5
9456,25.625,72.625,25.5,25.75,72.5,72.75
9457,25.625,72.875,25.5,25.75,72.75,73.0
9458,25.625,73.125,25.5,25.75,73.0,73.25
9459,25.625,73.375,25.5,25.75,73.25,73.5
9460,25.625,73.625,25.5,25.75,73.5,73.75
9461,25.625,73.875,25.5,25.75,73.75,74.0
9462,25.625,74.125,25.5,25.75,74.0,74.25
9463,25.625,74.375,25.5,25.75,74.25,74.5
9464,25.625,74.625,25.5,25.75,74.5,74.75
9465,25.625,74.875,25.5,25.75,74.75,75.0
9466,25.625,75.125,25.5,25.75,75.0,75.25
9467,25.625,75.375,25.5,25.75,75.25,75.5
9468,25.625,75.625,25.5,25.75,75.5,75.75
9469,25.625,75.875,25.5,25.75,75.75,76.0
9470,25.625,76.125,25.5,25.75,76.0,76.25
9471,25.625,76.375,25.5,25.75,76.25,76.5
9472,25.625,76.625,25.5,25.75,76.5,76.75
9473,25.625,76.875,25.5,25.75,76.75,77.0
9474,25.625,77.125,25.5,25.75,77.0,77.25
9475,25.625,77.375,25.5,25.75,77.25,77.5
9476,25.625,77.625,25.5,25.75,77.5,77.75
